Contig	HK_CF2	HK_CF35	HK_CF70	V_CF26	V_CF34	V_CF71
Phel_clc_contig_8757	13.7587	33.5019	17.2509	101.956	56.6833	69.1095
Phel_clc_contig_8374	28.1725	84.9469	40.6629	285.4769	161.5473	173.7611
Phel_clc_contig_4101	24.2414	25.597	4.9288	104.869	48.1808	77.0078
Phel_clc_contig_4594	24.8966	8.6578	8.6255	93.2169	45.3466	69.1095
Phel_clc_contig_4430	155.2763	105.0229	195.9212	585.5189	306.0896	321.8529
Phel_clc_contig_63	2443.7993	2200.9646	3301.0867	9295.4756	5017.8853	5530.7363
Phel_clc_contig_119	2019.2466	2019.6526	2261.1025	4372.4565	3803.4465	4604.6689
Phel_clc_contig_2021	44.5518	33.251	86.2546	317.5202	256.4917	323.8275
Phel_clc_contig_10332	74.6898	65.4982	70.2359	145.6515	119.0348	148.0918
Phel_clc_contig_8695	202.4488	166.5059	173.7414	416.5632	342.9337	430.4536
Phel_clc_contig_5769	121.2072	111.6731	113.3632	297.129	233.8184	286.3109
Phel_clc_contig_13542	1.9655	2.384	1.2322	14.5651	12.7537	13.8219
Phel_clc_contig_2658	360.3458	280.6885	259.996	2420.7273	2067.5217	2333.9272
Phel_clc_contig_2923	275.8283	318.8331	395.5389	3985.0239	2990.0417	3587.7715
Phel_clc_contig_4183	15.069	35.635	11.0899	267.9987	188.4718	246.8197
Phel_clc_contig_14016	0	0.251	1.2322	26.2173	12.7537	21.7201
Phel_clc_contig_11189	22.2759	24.3422	29.573	174.7818	103.4469	175.7356
Phel_clc_contig_6927	70.1036	78.924	66.5393	390.3459	240.9038	373.1914
Phel_clc_contig_6963	127.7589	117.5705	141.704	527.2583	327.3458	568.6727
Phel_clc_contig_162	347.2423	725.3735	534.7785	20478.5957	12402.2969	13914.709
Phel_clc_contig_4915	47.1725	59.6008	38.1985	1077.8208	718.4603	801.6705
Phel_clc_contig_15186	9.1724	20.9544	9.8577	177.6948	113.3665	140.1936
Phel_clc_contig_6374	14.4138	17.8175	8.6255	99.043	66.6028	78.9823
Phel_clc_contig_847	230.6213	427.3693	289.569	2310.032	1716.0856	1893.601
Phel_clc_contig_223	872.6919	888.1151	549.565	2601.335	1904.5574	2357.6221
Phel_clc_contig_4273	16.3794	17.1901	12.3221	49.5215	34.01	45.4148
Phel_clc_contig_903	391.1389	481.9511	225.4942	2170.2068	1244.1975	1648.7557
Phel_clc_contig_1930	1101.3477	1197.0356	1532.8674	2767.3777	2263.0791	2590.6199
Phel_clc_contig_229	846.4849	754.8602	1125.0063	4290.8921	2970.2026	3546.3059
Phel_clc_contig_1944	289.5869	302.6467	398.0034	865.1697	660.3599	714.7899
Phel_clc_contig_892	729.864	970.9289	1144.7217	2866.4207	2108.6172	2345.7747
Phel_clc_contig_175	327.5871	617.9665	683.8757	1779.8608	1480.8501	1638.8829
Phel_clc_contig_3148	534.6221	662.1339	666.6248	1179.7769	1028.8011	1086.0068
Phel_clc_contig_396	163.1384	281.8178	319.142	1252.6025	991.957	1062.3121
Phel_clc_contig_5604	51.1036	68.2586	71.4681	221.3902	165.7985	189.5575
Phel_clc_contig_8476	44.5518	82.8138	76.3969	273.8247	206.8939	254.718
Phel_clc_contig_331	2525.6963	4756.146	6901.6001	16907.2207	13608.2324	13284.8252
Phel_clc_contig_5780	741.0019	860.2596	931.5496	1695.3829	1580.0458	1453.2745
Phel_clc_contig_11551	81.2416	177.1713	60.3782	358.3026	235.2355	317.9038
Phel_clc_contig_2646	61.5864	110.1674	62.8426	250.5205	201.2256	236.9469
Phel_clc_contig_8419	25.5518	42.0343	25.8764	107.7821	83.6078	102.677
Phel_clc_contig_7468	58.9657	118.4488	78.8613	256.3466	216.8135	227.0741
Phel_clc_contig_886	58.3105	129.2397	93.6479	288.3899	205.4768	264.5908
Phel_clc_contig_1546	30.138	22.0837	11.0899	87.3909	77.9395	71.0841
Phel_clc_contig_4016	146.759	91.9735	55.4494	407.8241	307.5067	284.3363
Phel_clc_contig_1784	1741.4528	1459.1538	3341.7495	10122.7764	8132.6304	5584.0493
Phel_clc_contig_1027	2040.2122	1497.8002	2439.7729	7699.1362	5635.7329	4784.3535
Phel_clc_contig_4867	359.0354	315.0688	396.7711	801.083	700.0382	586.4437
Phel_clc_contig_2167	672.2086	643.8145	940.1751	1701.209	1502.1063	1368.3685
Phel_clc_contig_2604	363.6216	322.3464	691.269	2164.3806	1414.2472	1427.6053
Phel_clc_contig_6209	40.6208	42.9126	65.3071	177.6948	134.6227	122.4226
Phel_clc_contig_717	2996.7664	3486.084	5891.189	15843.9658	11886.4785	10745.5439
Phel_clc_contig_919	1280.8654	1713.4924	2906.7798	7343.7466	5424.5874	5017.3516
Phel_clc_contig_3355	117.9313	99.2511	150.3294	364.1286	243.738	280.3872
Phel_clc_contig_3001	645.3465	431.0081	597.6212	1261.3417	1010.379	1014.9227
Phel_clc_contig_264	1516.728	1115.4766	1750.9683	4098.6318	2956.0317	2953.9385
Phel_clc_contig_6828	150.69	102.7644	162.6515	396.172	299.0042	302.1073
Phel_clc_contig_1521	816.3469	1211.5908	1016.572	3081.9849	2472.8071	2397.1133
Phel_clc_contig_43	646.0016	2047.6335	1977.6947	9665.4307	6986.2114	6598.9722
Phel_clc_contig_1512	317.7594	853.1075	430.0408	3970.4587	2686.7864	2357.6221
Phel_clc_contig_224	53.0691	90.3423	70.2359	413.6501	300.4213	266.5653
Phel_clc_contig_6916	56.345	107.2815	67.7715	288.3899	218.2305	199.4303
Phel_clc_contig_1199	1200.2789	1845.3672	1847.0806	4762.8027	3746.7632	3258.0203
Phel_clc_contig_6046	46.5174	91.3461	96.1123	294.2159	213.9793	193.5067
Phel_clc_contig_7478	99.5865	171.1485	151.5616	576.7798	413.7878	349.4967
Phel_clc_contig_1398	830.7607	832.0276	1065.8604	7451.5283	4871.9258	4667.8545
Phel_clc_contig_2063	539.2083	157.9736	395.5389	8922.6084	5583.3008	5619.5913
Phel_clc_contig_4057	35.3794	34.7567	41.8951	337.9114	239.4868	223.125
Phel_clc_contig_505	96.3106	170.6466	119.5242	1715.7742	1044.389	941.8641
Phel_clc_contig_3706	942.7955	882.4687	808.3288	2315.8582	1833.7034	1636.9084
Phel_clc_contig_4592	182.1384	190.4717	130.6141	524.3452	391.1145	371.2169
Phel_clc_contig_171	101.552	73.0267	40.6629	14728.2754	11145.3457	7116.3062
Phel_clc_contig_1970	14.4138	33.8784	30.8052	308.7811	235.2355	155.9901
Phel_clc_contig_2728	42.5863	66.502	46.8239	605.91	443.5465	288.2854
Phel_clc_contig_6928	157.897	148.9393	161.4193	527.2583	464.8027	337.6494
Phel_clc_contig_14520	19.6552	31.1179	25.8764	139.8254	110.5323	88.8551
Phel_clc_contig_8698	25.5518	54.2054	24.6442	241.7814	198.3914	150.0664
Phel_clc_contig_4454	145.4487	133.8823	162.6515	719.5182	600.8425	541.0288
Phel_clc_contig_9346	36.6898	36.5134	54.2172	267.9987	223.8989	187.583
Phel_clc_contig_7751	58.3105	49.9392	64.0748	250.5205	198.3914	189.5575
Phel_clc_contig_755	32.1035	34.5057	17.2509	495.215	396.7828	329.7512
Phel_clc_contig_817	1404.6932	1558.9067	1990.0167	6158.1436	5190.769	4152.4951
Phel_clc_contig_840	577.2084	651.7194	1083.1113	8104.0469	6855.8398	4993.6567
Phel_clc_contig_9460	50.4484	52.9506	55.4494	186.4339	167.2156	134.2699
Phel_clc_contig_12963	3.931	7.4031	1.2322	46.6085	46.7637	7.8982
Phel_clc_contig_18315	0	0.1255	0	14.5651	15.5879	0
Phel_clc_contig_13204	0	0.1255	2.4644	61.1736	58.1003	5.9237
Phel_clc_contig_2677	479.5875	376.5518	691.269	2781.9429	2725.0476	756.2556
Phel_clc_contig_12958	9.8276	23.0875	12.3221	139.8254	141.7081	39.4912
Phel_clc_contig_2921	7.2069	11.5437	16.0187	145.6515	155.879	39.4912
Phel_clc_contig_4685	1.9655	1.6312	1.2322	58.2606	60.9345	11.8473
Phel_clc_contig_23628	1.9655	0.7529	0	11.6521	12.7537	3.9491
Phel_clc_contig_5567	118.5865	110.9203	92.4156	369.9547	416.6219	163.8883
Phel_clc_contig_1128	60.9312	158.35	146.6328	2173.1196	2400.5359	1157.0908
Phel_clc_contig_13848	9.1724	22.962	16.0187	122.3472	124.7032	69.1095
Phel_clc_contig_1891	209.0005	409.0499	316.6776	1692.47	1744.4272	882.6273
Phel_clc_contig_2345	85.1726	164.2473	141.704	754.4745	765.2239	392.937
Phel_clc_contig_4121	113.3451	145.5515	125.6853	308.7811	311.7579	187.583
Phel_clc_contig_7077	19.6552	66.7529	35.734	396.172	406.7024	171.7865
Phel_clc_contig_10765	0	0.7529	2.4644	61.1736	68.0199	21.7201
Phel_clc_contig_6713	0	3.2624	17.2509	168.9557	206.8939	69.1095
Phel_clc_contig_20276	1.9655	9.7871	4.9288	37.8694	42.5124	11.8473
Phel_clc_contig_5301	44.5518	70.8936	52.985	171.8687	182.8035	86.8805
Phel_clc_contig_3815	19.6552	60.4792	33.2696	163.1296	168.6327	75.0332
Phel_clc_contig_11063	10.4828	15.6844	6.161	64.0866	56.6833	29.6184
Phel_clc_contig_13562	0.6552	5.5209	0	34.9563	31.1758	11.8473
Phel_clc_contig_15329	0.6552	3.5133	1.2322	20.3912	18.4221	7.8982
Phel_clc_contig_6826	32.1035	59.3499	44.3595	273.8247	246.5722	122.4226
Phel_clc_contig_2317	444.208	482.453	423.8797	1718.6871	1570.1262	827.3397
Phel_clc_contig_3490	21.6207	141.6618	110.8988	1019.5602	871.5051	331.7257
Phel_clc_contig_4300	1.3103	17.943	12.3221	81.5648	73.6882	37.5166
Phel_clc_contig_2842	24.8966	38.8974	49.2883	940.9084	739.7165	296.1837
Phel_clc_contig_1442	91.7244	47.1788	49.2883	2828.5513	2254.5764	1018.8718
Phel_clc_contig_194	529.3807	488.4759	447.2917	6429.0552	5134.0859	2588.6453
Phel_clc_contig_5770	338.0699	315.9471	293.2656	932.1693	786.4802	519.3087
Phel_clc_contig_2739	10.4828	14.5552	1.2322	900.126	654.6916	323.8275
Phel_clc_contig_6787	2.6207	3.2624	2.4644	75.7388	56.6833	27.6438
Phel_clc_contig_8026	76.6554	81.1826	85.0224	533.0844	457.7173	254.718
Phel_clc_contig_2346	101.552	114.4336	144.1684	445.6935	348.602	227.0741
Phel_clc_contig_7133	148.7245	119.4526	171.277	524.3452	430.7928	282.3618
Phel_clc_contig_13487	0	1.5057	0	23.3042	17.005	3.9491
Phel_clc_contig_17009	0	0.1255	0	26.2173	18.4221	3.9491
Phel_clc_contig_3793	49.7932	76.791	40.6629	399.085	321.6775	118.4735
Phel_clc_contig_9841	1.9655	0.5019	0	34.9563	26.9245	3.9491
Phel_clc_contig_1456	136.2762	135.6389	146.6328	1535.1664	1238.5292	454.1483
Phel_clc_contig_3209	13.1035	2.8859	3.6966	1654.6006	1394.4081	347.5222
Phel_clc_contig_8574	0	2.5095	2.4644	43.6954	38.2612	7.8982
Phel_clc_contig_5521	14.4138	51.8214	14.7865	224.3032	201.2256	63.1858
Phel_clc_contig_4060	164.4487	283.3235	131.8463	818.5612	653.2745	304.0819
Phel_clc_contig_7276	15.7242	30.9924	9.8577	128.1733	103.4469	41.4657
Phel_clc_contig_8751	16.3794	4.2662	14.7865	66.9997	69.437	33.5675
Phel_clc_contig_14362	7.2069	12.7985	3.6966	37.8694	62.3516	19.7456
Phel_clc_contig_1756	4.5862	33.3765	13.5543	87.3909	161.5473	41.4657
Phel_clc_contig_19144	3.931	3.5133	1.2322	17.4782	34.01	11.8473
Phel_clc_contig_2142	167.7246	341.0422	177.438	1724.5133	3410.915	1338.7502
Phel_clc_contig_3948	52.4139	85.8252	69.0037	157.3036	239.4868	128.3463
Phel_clc_contig_1813	247.6558	1420.2563	1095.4333	6612.5762	9288.9688	2884.8289
Phel_clc_contig_2182	56.345	73.0267	83.7902	212.6511	272.0796	155.9901
Phel_clc_contig_14147	0	8.7833	3.6966	46.6085	60.9345	29.6184
Phel_clc_contig_4693	28.1725	63.9925	43.1273	355.3896	487.476	231.0233
Phel_clc_contig_11649	0	0.1255	0	23.3042	36.8441	13.8219
Phel_clc_contig_4230	0	4.1407	1.2322	46.6085	79.3566	27.6438
Phel_clc_contig_8219	74.0347	23.7149	96.1123	824.3873	1261.2024	410.708
Phel_clc_contig_7676	78.6209	83.5666	101.0411	183.5208	253.6576	150.0664
Phel_clc_contig_6415	4.5862	5.8973	4.9288	96.13	141.7081	7.8982
Phel_clc_contig_9078	0	0.5019	0	46.6085	65.1857	0
Phel_clc_contig_12557	17.6897	14.5552	8.6255	43.6954	48.1808	35.542
Phel_clc_contig_2003	90.414	65.7491	59.146	206.8251	243.738	165.8629
Phel_clc_contig_3549	334.1388	293.9889	277.2469	678.7358	666.0283	527.2069
Phel_clc_contig_7219	163.7935	95.7378	103.5055	413.6501	378.3607	302.1073
Phel_clc_contig_1076	1303.1414	990.8795	1357.8938	2339.1624	2526.6562	2002.2017
Phel_clc_contig_2830	572.6222	440.4188	693.7334	1109.8641	1276.7904	993.2026
Phel_clc_contig_2018	201.1385	171.1485	235.3518	512.6931	581.0034	424.5299
Phel_clc_contig_3568	287.6214	243.7988	401.7	801.083	922.52	657.5278
Phel_clc_contig_1317	141.5176	123.0914	220.5653	1185.6029	1247.0316	750.332
Phel_clc_contig_6240	278.449	265.0041	332.6963	801.083	867.2538	598.291
Phel_clc_contig_277	207.035	198.8786	278.4791	623.3882	705.7065	458.0974
Phel_clc_contig_2339	209.0005	242.1676	320.3742	678.7358	660.3599	529.1815
Phel_clc_contig_451	2124.0745	2122.7935	3702.7866	10073.2549	10211.4883	6853.6899
Phel_clc_contig_2569	60.9312	63.867	89.9512	329.1723	317.4262	225.0996
Phel_clc_contig_4297	70.1036	55.3347	76.3969	206.8251	194.1402	142.1682
Phel_clc_contig_1117	1673.3147	1343.4655	1575.9946	5097.8008	5163.8447	4296.6377
Phel_clc_contig_7409	11.7931	14.8061	22.1798	343.7374	359.9387	298.1582
Phel_clc_contig_263	133.6555	119.7036	160.1871	381.6068	399.6169	319.8784
Phel_clc_contig_6044	126.4486	202.1409	284.6402	1360.3846	1368.9006	1093.905
Phel_clc_contig_18679	0	0.5019	0	5.8261	7.0854	3.9491
Phel_clc_contig_4645	120.552	170.6466	139.2396	1287.5588	1458.1768	1022.8209
Phel_clc_contig_8599	24.8966	43.9164	17.2509	235.9554	263.5771	187.583
Phel_clc_contig_2080	150.69	160.6086	161.4193	1071.9948	1081.2332	766.1284
Phel_clc_contig_8438	2.6207	3.0114	1.2322	221.3902	225.3159	132.2954
Phel_clc_contig_7407	62.2415	74.4069	71.4681	145.6515	150.2106	118.4735
Phel_clc_contig_3298	165.759	180.4337	271.0859	518.5192	498.8127	343.5731
Phel_clc_contig_619	357.7251	491.3618	914.2987	1942.9905	2190.8079	1245.9459
Phel_clc_contig_8354	24.2414	28.1065	48.0561	136.9124	154.4619	80.9569
Phel_clc_contig_3927	9.1724	19.8251	25.8764	93.2169	79.3566	51.3385
Phel_clc_contig_7888	165.1039	308.0422	342.554	815.6481	707.1236	481.7921
Phel_clc_contig_1312	237.8282	220.8368	305.5877	553.4755	521.486	513.385
Phel_clc_contig_6632	191.3108	164.4983	248.9061	445.6935	444.9636	416.6317
Phel_clc_contig_122	3326.9741	3408.2891	5648.4438	17186.8711	15886.8994	13304.5703
Phel_clc_contig_2925	342.6561	310.8026	388.1457	687.4749	673.1136	596.3165
Phel_clc_contig_6711	286.3111	254.9661	336.3929	553.4755	542.7422	475.8684
Phel_clc_contig_345	1964.8672	2465.3413	5804.9341	10903.4678	11260.1289	10103.8125
Phel_clc_contig_5539	369.5182	397.7571	845.295	1526.4272	1384.4885	1366.394
Phel_clc_contig_2597	705.6225	762.1378	1223.583	1861.4257	2304.1743	2185.8354
Phel_clc_contig_3790	122.5176	90.2168	160.1871	262.1726	320.2604	317.9038
Phel_clc_contig_1529	463.2081	873.309	1335.714	8369.1328	8475.5635	9000.0342
Phel_clc_contig_2355	22.2759	44.0419	107.2021	704.9531	810.5706	774.0267
Phel_clc_contig_522	474.3461	506.5443	585.2991	1045.7775	1157.7555	1139.3198
Phel_clc_contig_1544	1977.9706	937.8033	2309.1587	7195.1821	7402.8335	7134.0771
Phel_clc_contig_829	85.1726	68.5096	82.558	168.9557	168.6327	167.8374
Phel_clc_contig_3559	1155.7272	1239.9482	1377.6091	2665.4216	3416.5833	2936.1675
Phel_clc_contig_3866	74.6898	61.9849	77.6291	200.999	259.3259	217.2014
Phel_clc_contig_813	150.69	146.4298	259.996	573.8668	765.2239	554.8508
Phel_clc_contig_958	398.3459	507.6736	871.1714	2111.946	2503.9829	2136.4714
Phel_clc_contig_14596	2.6207	4.1407	0	14.5651	22.6733	13.8219
Phel_clc_contig_16634	9.1724	10.7909	4.9288	32.0433	49.5979	31.5929
Phel_clc_contig_2347	155.9314	173.0306	129.3819	381.6068	486.0589	343.5731
Phel_clc_contig_17377	2.6207	6.9011	2.4644	20.3912	28.3416	21.7201
Phel_clc_contig_787	1978.6259	2652.5505	1808.8821	3985.0239	4820.9111	3876.0569
Phel_clc_contig_6638	151.3452	248.6923	160.1871	352.4765	483.2248	410.708
Phel_clc_contig_2775	34.0691	123.0914	73.9325	227.2163	249.4063	232.9978
Phel_clc_contig_367	19.6552	45.4221	28.3408	104.869	107.6982	96.7533
Phel_clc_contig_3683	100.2416	163.369	138.0074	291.3029	277.748	250.7688
Phel_clc_contig_5862	55.0346	145.426	105.9699	355.3896	401.034	323.8275
Phel_clc_contig_6852	13.1035	28.9848	27.1086	69.9127	83.6078	63.1858
Phel_clc_contig_5652	9.1724	13.4259	2.4644	49.5215	52.432	27.6438
Phel_clc_contig_1945	41.276	98.2473	40.6629	259.2596	274.9138	177.7102
Phel_clc_contig_8954	28.1725	52.5742	17.2509	139.8254	153.0448	98.7279
Phel_clc_contig_6506	183.4487	341.1677	141.704	678.7358	792.1485	465.9956
Phel_clc_contig_8593	18.3449	54.5818	28.3408	122.3472	128.9544	77.0078
Phel_clc_contig_10295	111.3796	64.2434	200.85	259.2596	379.7778	546.9525
Phel_clc_contig_4124	386.5527	387.3427	550.7972	853.5175	1011.7961	1328.8774
Phel_clc_contig_6564	41.276	47.4297	87.4868	116.5212	157.296	179.6848
Phel_clc_contig_13573	2.6207	3.2624	1.2322	5.8261	17.005	19.7456
Phel_clc_contig_7479	193.9315	208.9166	214.4043	361.2156	522.903	586.4437
Phel_clc_contig_1077	612.5878	920.1113	741.7896	2030.3813	2597.5103	2509.6628
Phel_clc_contig_671	26.207	97.7454	56.6816	192.2599	262.1601	244.8452
Phel_clc_contig_5382	22.2759	47.1788	46.8239	81.5648	148.7935	132.2954
Phel_clc_contig_5845	54.3795	90.4678	83.7902	139.8254	212.5622	175.7356
Phel_clc_contig_18668	6.5517	8.2814	4.9288	17.4782	36.8441	21.7201
Phel_clc_contig_3910	309.2422	419.5898	258.7638	1383.6888	4591.3438	2211.5046
Phel_clc_contig_24521	1.3103	0.5019	0	5.8261	15.5879	9.8728
Phel_clc_contig_3205	929.6921	602.0311	802.1677	1791.5129	3324.4729	2193.7336
Phel_clc_contig_2987	1904.5912	459.6165	690.0367	2630.4653	6076.4453	3990.5813
Phel_clc_contig_12930	83.2071	48.1826	80.0936	110.6951	284.8334	199.4303
Phel_clc_contig_7815	366.8975	279.0574	214.4043	431.1283	1767.1005	1034.6683
Phel_clc_contig_4784	288.9318	172.2778	316.6776	480.6498	718.4603	568.6727
Phel_clc_contig_5083	207.035	156.0914	262.4604	329.1723	544.1592	527.2069
Phel_clc_contig_18398	10.4828	10.7909	9.8577	20.3912	26.9245	100.7024
Phel_clc_contig_2459	87.7933	59.2244	119.5242	833.1263	487.476	2667.6277
Phel_clc_contig_4490	81.2416	129.7416	69.0037	276.7378	137.4569	1028.7446
Phel_clc_contig_5957	212.9316	215.1904	130.6141	806.9091	150.2106	1869.9062
Phel_clc_contig_1788	1168.8306	979.3358	760.2726	2021.6422	1728.8394	2239.1484
Phel_clc_contig_107	2342.9026	2591.6951	338.8573	12928.0234	8050.4395	14086.4951
Phel_clc_contig_6385	25.5518	21.5818	13.5543	66.9997	45.3466	77.0078
Phel_clc_contig_1669	161.828	108.5362	257.5316	693.301	762.3898	1072.1849
Phel_clc_contig_401	822.8987	617.5901	882.2613	1747.8175	1720.3368	2349.7239
Phel_clc_contig_2231	480.8978	390.2286	587.7635	1080.7338	1031.6353	1267.6661
Phel_clc_contig_4415	164.4487	152.9545	213.1721	355.3896	334.4312	408.7335
Phel_clc_contig_6936	52.4139	90.4678	98.5767	183.5208	185.6377	246.8197
Phel_clc_contig_13686	38.6553	42.9126	17.2509	160.2166	185.6377	197.4558
Phel_clc_contig_4103	85.1726	91.5971	89.9512	224.3032	222.4818	270.5144
Phel_clc_contig_7020	3.931	7.2776	1.2322	52.4345	52.432	65.1604
Phel_clc_contig_907	46.5174	93.6047	45.5917	439.8674	537.0739	643.7059
Phel_clc_contig_12110	21.6207	25.2206	35.734	151.4775	52.432	175.7356
Phel_clc_contig_2495	88.4485	222.8444	121.9886	605.91	300.4213	876.7037
Phel_clc_contig_2254	299.4146	72.1484	161.4193	1287.5588	568.2496	2288.5125
Phel_clc_contig_6286	5.2414	1.0038	11.0899	49.5215	21.2562	80.9569
Phel_clc_contig_5132	12.4483	21.0799	13.5543	46.6085	42.5124	86.8805
Phel_clc_contig_4737	89.7589	78.0457	113.3632	215.5642	155.879	252.7434
Phel_clc_contig_9469	14.4138	27.4791	35.734	87.3909	55.2662	98.7279
Phel_clc_contig_9844	8.5173	17.8175	17.2509	61.1736	38.2612	67.135
Phel_clc_contig_998	850.416	961.8947	1625.2831	3023.7241	2081.6926	3007.2515
						
