"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"Phel_clc_contig_23471" 12.181400674707 -2.67381660616665 0.733014479530572 -3.64769957597424 0.000264598766141065 0.00304528332827262
"Phel_clc_contig_235" 20599.7711673353 2.88672742181064 0.707853018319155 4.0781452464035 4.53964043774065e-05 0.000717970971361122
"Phel_clc_contig_23508" 4.79009218213905 2.29235625592371 0.817161325578064 2.80526767991875 0.00502748089533679 0.0309808716861125
"Phel_clc_contig_23543" 15.87442366474 -2.01719478912399 0.709353639349951 -2.84370823976111 0.00445918597845638 0.0282172764904858
"Phel_clc_contig_2355" 410.404234157356 3.273733109361 0.538618255839584 6.07802107312162 1.21674768345208e-09 7.37011501438979e-08
"Phel_clc_contig_23551" 8.1515238757788 2.54450422455958 0.81237977750326 3.1321609609483 0.00173524713676915 0.0136770626146701
"Phel_clc_contig_2357" 228.37195483589 -2.79267297183096 0.577805359545915 -4.83324172352029 1.34327518049719e-06 3.67343098494102e-05
"Phel_clc_contig_23589" 10.3548177799368 -2.17504223433579 0.726903855403348 -2.99220071288368 0.0027697409643252 0.0195712175085393
"Phel_clc_contig_2359" 1339.40830970942 1.05075355824807 0.404225152949303 2.59942645968854 0.00933796843022132 0.0497471129538837
"Phel_clc_contig_2360" 119.090316408249 5.09573400384527 0.449546233618385 11.3352834987179 8.77474995388516e-30 1.02167338629736e-26
"Phel_clc_contig_23628" 5.17404371432352 2.14542420221067 0.778635995830624 2.75536221507715 0.0058627191786236 0.0349860104059207
"Phel_clc_contig_2365" 684.921316272465 4.24292574154031 0.500983298894021 8.46919598099789 2.47092639138067e-17 6.23923798922364e-15
"Phel_clc_contig_23652" 17.2641352801547 -2.34030183663414 0.677481286329839 -3.45441547073927 0.000551487065867711 0.00555943527006035
"Phel_clc_contig_23709" 14.4031900420272 -1.7415406850584 0.629466338734005 -2.76669390862268 0.0056627896552057 0.034054733312425
"Phel_clc_contig_2371" 631.470264605324 4.0374610943604 0.590641806612103 6.83571844925626 8.1595057246779e-12 8.36613329837606e-10
"Phel_clc_contig_23728" 43.7003346394312 -2.42492853000398 0.559000155888234 -4.33797469367578 1.43801707528611e-05 0.000277258158821032
"Phel_clc_contig_23731" 5.04385843565457 -2.63373141005499 0.81340430503441 -3.23791181550677 0.00120408021504722 0.0102540077801543
"Phel_clc_contig_23747" 21.6452174408173 -2.03592624730111 0.718756890917492 -2.83256588288463 0.00461760494539577 0.0289921403372093
"Phel_clc_contig_23789" 31.8397120650589 -1.94314365104873 0.591924504336331 -3.28275588662678 0.0010279764178128 0.00904843753234804
"Phel_clc_contig_2379" 571.823022775912 3.63012307105339 0.486495305602866 7.4617843774565 8.53584939288299e-14 1.2087454836219e-11
"Phel_clc_contig_23807" 27.0513217719919 -2.15983377564883 0.654714413250114 -3.29889449802556 0.000970663846368703 0.00863828997545447
"Phel_clc_contig_2383" 402.219482666088 1.98383867402369 0.437788935264282 4.53149569169924 5.8567531838572e-06 0.000128799405275214
"Phel_clc_contig_2388" 227.203016821552 2.35956437691456 0.532128180751713 4.43420300270756 9.24135184681152e-06 0.000190442725669101
"Phel_clc_contig_23881" 7.38396427246775 -3.03104154360493 0.800616092946253 -3.78588635715622 0.000153161662988335 0.00196327959199359
"Phel_clc_contig_23884" 35.8678071399421 -1.80795319230484 0.628903388776929 -2.87477094982886 0.00404320692623629 0.0261374246638063
"Phel_clc_contig_2389" 235.556973595171 2.96395982190349 0.694689034284959 4.26659940725031 1.98475079006046e-05 0.000364560973339939
"Phel_clc_contig_2391" 281.693815833333 1.64759070255411 0.477304465814965 3.45186525699263 0.000556725668964376 0.00560146738845674
"Phel_clc_contig_2392" 377.94470742056 1.74901999145055 0.511630706724997 3.41852036725124 0.000629626053996209 0.00616045884204134
"Phel_clc_contig_23946" 20.9089318314568 -1.86936127351098 0.578148824833016 -3.23335652208737 0.00122344774252153 0.0103851833891317
"Phel_clc_contig_23948" 4.68361001619264 2.72086184679685 0.821279486620059 3.31295483586768 0.000923158860295203 0.00830011299616768
"Phel_clc_contig_2395" 1662.42676197681 1.43627576082566 0.365309186212263 3.93167162238049 8.43572417972838e-05 0.00120187564485892
"Phel_clc_contig_23978" 19.9275179390655 -1.99942161909457 0.72996233281994 -2.73907505798353 0.00616123056005813 0.0363635792953248
"Phel_clc_contig_23995" 13.3155435397259 -2.48015612275225 0.726974321787939 -3.41161447993444 0.000645793773687369 0.00629464351432429
"Phel_clc_contig_23996" 6.81719998453077 -2.11868191254502 0.812898345387233 -2.60633069874901 0.00915180545015697 0.0489794531727247
"Phel_clc_contig_23998" 20.7961478623667 -2.11004922520726 0.596376914077502 -3.53811352418154 0.000402996752676785 0.00427862509756842
"Phel_clc_contig_24044" 4.97522181274707 -2.33181213544077 0.823506484156267 -2.83156499712307 0.00463208181622494 0.0290395365553223
"Phel_clc_contig_2405" 802.328836702141 3.312135331204 0.520956846086352 6.35779212056845 2.04674192754221e-10 1.51040906047288e-08
"Phel_clc_contig_2406" 1151.90008801294 5.49491592309603 0.574843675594728 9.55897430272853 1.1892949955337e-21 5.41853141660769e-19
"Phel_clc_contig_2407" 289.14285042162 1.56503860854271 0.459577072577462 3.40538878444361 0.000660699188348823 0.0063968085581983
"Phel_clc_contig_24079" 41.604161530416 -2.75116260882644 0.723289112225052 -3.80368315010722 0.000142560503641167 0.00185346342140917
"Phel_clc_contig_2408" 346.425588132583 -2.18886182604119 0.364477141554013 -6.00548450503259 1.90761383384097e-09 1.10612604474629e-07
"Phel_clc_contig_24090" 51.2249780478785 -1.62949654428206 0.550397457493015 -2.96058152540201 0.00307058842332659 0.0211596955291161
"Phel_clc_contig_241" 105.074323761981 -1.81770189605654 0.541010959935791 -3.35982453344802 0.00077991989814463 0.00730364666010507
"Phel_clc_contig_24110" 32.8682012488493 -1.96805344198168 0.62868293597619 -3.13043877821461 0.00174545377275237 0.0137316892527568
"Phel_clc_contig_24118" 26.1779022575648 -2.21760409944218 0.630420646758528 -3.51765779062689 0.000435373421973186 0.0045806004908203
"Phel_clc_contig_2413" 12163.2726175782 -1.72915158478282 0.432087051102165 -4.0018593021293 6.28466683313784e-05 0.000940814624920735
"Phel_clc_contig_24134" 10.0522115831138 -2.05512924161274 0.709213135626696 -2.8977596978611 0.00375838434741036 0.0246503182753201
"Phel_clc_contig_2414" 79.0418911688189 2.17839750921853 0.760167876272911 2.8656795126613 0.00416115275193552 0.0267349599555686
"Phel_clc_contig_24182" 27.8734810107429 -3.34320915173512 0.66463699040441 -5.03012802477467 4.90152439938404e-07 1.53771794828378e-05
"Phel_clc_contig_24186" 24.0301955691452 -2.21590775165484 0.635982025493722 -3.4842301556158 0.00049355486961727 0.00507552647568142
"Phel_clc_contig_2421" 142.005988879975 -1.37151683967017 0.416316632347391 -3.29440798926746 0.000986292286366513 0.00874395674182292
"Phel_clc_contig_24226" 17.9754982111539 -3.45924512217258 0.753773922151866 -4.5892342790225 4.44874908782578e-06 0.000102118968924038
"Phel_clc_contig_24228" 16.3085880982101 -1.87030734411119 0.631097211008345 -2.9635804302207 0.00304082583613307 0.0210314033846481
"Phel_clc_contig_2423" 30.7858555197201 6.43826237442126 0.687847471472273 9.36001459835385 7.97256760378823e-21 3.34178143680388e-18
"Phel_clc_contig_24261" 6.99478012385167 -2.47454005979796 0.793072574131882 -3.1201937130491 0.00180732143319544 0.0141006565744983
"Phel_clc_contig_2427" 93.3191376331505 2.62248443518914 0.693980041027797 3.7789046948745 0.000157519692600921 0.00200564867407661
"Phel_clc_contig_24276" 8.18944694618878 -2.43413564513303 0.792359085781256 -3.07201076988094 0.00212622053589578 0.0159718028642666
"Phel_clc_contig_2430" 425.175983362755 2.72869924387618 0.536105357213561 5.08985632611238 3.5833491102274e-07 1.17160422234237e-05
"Phel_clc_contig_24312" 8.5630757095799 -1.98287651775073 0.757354043457096 -2.6181632419885 0.00884045023839785 0.0477360143081689
"Phel_clc_contig_2434" 47.4845590917606 1.62351402444026 0.547807467499539 2.96365807470784 0.0030400587608552 0.0210314033846481
"Phel_clc_contig_2435" 33.5795232455287 -2.79009653082874 0.728160527154641 -3.8317052720934 0.000127258133350774 0.00169241240213527
"Phel_clc_contig_2436" 19.550774714726 -1.8180164774209 0.670224148200057 -2.71254994661612 0.00667677185102004 0.0386637966496133
"Phel_clc_contig_24365" 7.34067632436343 -2.19693715389464 0.806940739053544 -2.72255079904804 0.00647800732193025 0.0377813101157356
"Phel_clc_contig_2438" 46.3058992207287 2.26807546319723 0.661777332371965 3.42724864127322 0.000609730497383003 0.00599940458410938
"Phel_clc_contig_244" 468.540682117848 4.24557341211781 0.396607563363157 10.7047212516982 9.67213158555919e-27 6.75695112567165e-24
"Phel_clc_contig_24401" 10.4978937270986 -2.35877829467816 0.709423921829852 -3.32492071678953 0.000884436816770096 0.008031207454882
"Phel_clc_contig_24425" 5.09184797496035 -2.53978091706541 0.817177739164263 -3.10799082665036 0.00188363914701812 0.0145404453934459
"Phel_clc_contig_24431" 12.1888615939697 -2.87615696260473 0.729513252804929 -3.94256985948658 8.06131582787522e-05 0.00115560230588652
"Phel_clc_contig_2447" 119.995002258271 2.49128798750306 0.618459166340816 4.02821742014602 5.62013581402409e-05 0.000859757710878225
"Phel_clc_contig_2449" 166.32678089791 1.94693957592525 0.570178087160864 3.41461662551749 0.000638718428268332 0.00623486763840135
"Phel_clc_contig_24493" 8.34960197882809 -2.28448710113866 0.747896718720264 -3.05454890221697 0.00225399264401648 0.0167218328613442
"Phel_clc_contig_24521" 5.53306746403139 2.65548588713264 0.771063075028289 3.44392822472431 0.000573327881525727 0.00573905840638215
"Phel_clc_contig_24537" 19.1719943148356 -2.04436590767124 0.700891222340614 -2.91680911746065 0.00353632117075141 0.0234874747872367
"Phel_clc_contig_2456" 1203.39055744247 -1.20851840852985 0.329738034294109 -3.66508647119523 0.000247255028047504 0.0028881463190983
"Phel_clc_contig_2458" 405.80030909035 2.06634125276404 0.334318032158539 6.18076518165239 6.37916429239914e-10 4.0885175914404e-08
"Phel_clc_contig_24582" 7.85565015755081 -2.11702703605998 0.769022500205023 -2.75288048853651 0.005907345681155 0.0351322788835546
"Phel_clc_contig_2459" 709.010980797967 3.28574537657883 0.597388648783994 5.50018046587776 3.79402727328036e-08 1.62275966517163e-06
"Phel_clc_contig_24596" 6.9384456908511 -2.00827107383988 0.765677132616392 -2.62286933785971 0.00871927046302287 0.0471948528832731
"Phel_clc_contig_246" 79.4990938930427 -1.36427857683333 0.431790835928612 -3.15958205527754 0.00157995603422827 0.0126820063444489
"Phel_clc_contig_24602" 11.8968659232458 -1.96502702193468 0.71832263417153 -2.73557720229856 0.00622709773308788 0.0366903329463188
"Phel_clc_contig_2461" 411.981602049547 0.964099675670418 0.30435434281246 3.16768825035129 0.00153656193392084 0.0123954060858788
"Phel_clc_contig_24610" 30.7124036166439 -2.13735597958719 0.630816548638522 -3.38823701470768 0.000703434498691598 0.00673484706422042
"Phel_clc_contig_24616" 12.9500328474633 -2.69897134944596 0.701211528580031 -3.84901165973617 0.000118595362942336 0.00158986707169055
"Phel_clc_contig_24625" 116.795751601672 -1.46840467520291 0.505788522201351 -2.90319888796992 0.00369371979517624 0.0242978592176094
"Phel_clc_contig_24630" 29.4631172146109 -1.72511650006525 0.57597366641661 -2.99513085519686 0.00274327127301498 0.0194234727499486
"Phel_clc_contig_2464" 359.58209828326 1.62532096521278 0.489695143778785 3.31904652488652 0.000903253789523058 0.0081456079693736
"Phel_clc_contig_24644" 6.63101938134513 -2.14372619206549 0.804617910108435 -2.66427849185781 0.00771536598686767 0.0431772070367884
"Phel_clc_contig_2465" 115.691231589127 2.44252857838788 0.535487181521153 4.56132035028255 5.0832957321019e-06 0.000114431484375286
"Phel_clc_contig_24666" 33.6147799224184 -2.06948940072517 0.566754687687474 -3.65147293120644 0.00026074058482255 0.00300914161713161
"Phel_clc_contig_2468" 126.662357861282 1.92119122395408 0.438881126812229 4.37747514437102 1.20062047986138e-05 0.000238508094947249
"Phel_clc_contig_24694" 26.7011544539512 -3.3742734209608 0.65132667900993 -5.18061600991067 2.21154334464178e-07 7.59303585591861e-06
"Phel_clc_contig_247" 3091.76499557666 3.4719045031607 0.652341020706945 5.32222318228306 1.02506699459865e-07 3.8023635527077e-06
"Phel_clc_contig_2471" 1589.26785306879 1.097683892935 0.394913405079519 2.77955591989585 0.00544332806047348 0.0330670346351893
"Phel_clc_contig_2473" 249.353235949906 1.7707786225915 0.569283634420454 3.11053843027509 0.00186746593704991 0.0144590033162567
"Phel_clc_contig_24757" 16.3525939892317 -3.08302279138479 0.723831222010229 -4.25931169813675 2.05057359371298e-05 0.000374028906675689
"Phel_clc_contig_24759" 14.271178943563 -2.21141430911645 0.750208505114062 -2.94773292230302 0.00320113495427253 0.0218532203164963
"Phel_clc_contig_248" 26236.6974914229 -1.11907594139861 0.334978517742366 -3.34073942693631 0.000835556021167405 0.00768726211221531
"Phel_clc_contig_24842" 5.37810419258603 -2.72426611491023 0.809635102212023 -3.36480731562552 0.00076597130289744 0.00719552961278554
"Phel_clc_contig_2485" 60.5990284183672 -1.36002823942721 0.497098912906114 -2.73593082607299 0.00622041005172208 0.0366612356197951
"Phel_clc_contig_24878" 20.8143128551154 -1.58499960575202 0.548670394225247 -2.88880104054116 0.00386713669873553 0.0251934880112214
"Phel_clc_contig_24886" 11.4766140091665 -2.08921428791186 0.803082192080875 -2.60149497587348 0.00928184246673692 0.0495236391084196
"Phel_clc_contig_24906" 5.55654286755641 -2.70530115646226 0.811773826812217 -3.33257992202804 0.000860447527620107 0.00786727672068975
"Phel_clc_contig_2491" 269.079835068 -1.79716660064384 0.425128940703351 -4.22734476196923 2.36465209003474e-05 0.000420699308174432
"Phel_clc_contig_24931" 65.5096641767972 -2.2440617720037 0.601885838943033 -3.72838439918188 0.000192711273089281 0.00237160473364953
"Phel_clc_contig_2495" 367.327938216906 1.80328118168673 0.518368987378679 3.47875977458773 0.000503739934991543 0.00516505947042699
"Phel_clc_contig_24950" 10.3785224350036 -1.91797303033004 0.713123538689231 -2.68953824446098 0.00715509478524998 0.0407379724284893
"Phel_clc_contig_2496" 53.1924664525831 1.71796892793325 0.52999063947573 3.24150805688318 0.00118899073152173 0.0101502516298299
"Phel_clc_contig_2497" 870.479173548857 1.0921680898839 0.401685199122394 2.71896523016055 0.00654864914868135 0.0381028841915779
"Phel_clc_contig_24999" 6.61020087229641 -2.37086682656949 0.781355541354206 -3.03429962557177 0.00241094851777464 0.0176162092295279
"Phel_clc_contig_25013" 22.6227248497633 -2.53198166658406 0.637909053772403 -3.96918910557967 7.21176326691988e-05 0.00105547579991695
"Phel_clc_contig_25027" 7.51183531446 -2.48064197740286 0.779970760076355 -3.18042945245796 0.00147056940659267 0.0119783107747257
"Phel_clc_contig_25078" 6.25863525722412 -2.29878828162006 0.792994096591392 -2.89887187244038 0.00374507902293277 0.024581699393243
"Phel_clc_contig_2509" 4940.93647379784 -2.32941376459537 0.364040734821854 -6.39877228501719 1.56631229745622e-10 1.20244590220101e-08
"Phel_clc_contig_25090" 6.26435136273827 -2.29230614133084 0.802810012336322 -2.85535320450204 0.00429889907411414 0.0274331408990378
"Phel_clc_contig_2510" 92.7688330506728 1.15865359533835 0.377791203395843 3.06691522969193 0.0021628018354302 0.016188571738195
"Phel_clc_contig_25105" 14.4400432764932 -1.93195865323767 0.725796266154922 -2.6618470545084 0.00777131810794624 0.0433860641732385
"Phel_clc_contig_2511" 93.8120336650971 1.25012963607613 0.476579440092828 2.6231296000361 0.00871261235708397 0.0471877740731986
"Phel_clc_contig_25152" 58.4683920806102 -2.79790796994054 0.560000242317804 -4.9962620701023 5.84522137364422e-07 1.78058356902377e-05
"Phel_clc_contig_2516" 1585.72790868971 1.27437174266395 0.413178445932548 3.08431321916534 0.00204022674364523 0.0154868062634251
"Phel_clc_contig_2518" 121.651007466051 2.42783047918225 0.705848222796335 3.4395928200598 0.000582589970621772 0.00580595368725206
"Phel_clc_contig_25204" 9.72211294890481 -3.23584652654983 0.794918211505125 -4.07066598766554 4.68789244776677e-05 0.0007376039783806
"Phel_clc_contig_25210" 34.4512275178351 -2.46988894339211 0.626240105200955 -3.9439967560039 8.01347422843127e-05 0.00114953040985258
"Phel_clc_contig_25224" 13.1097383722534 -2.21612538577936 0.65574045948505 -3.37957701667466 0.000725974638987871 0.00690334686202713
"Phel_clc_contig_2523" 74.1343903698058 -1.81378320473602 0.600654179979314 -3.01967965127368 0.00253042173012446 0.0182242538212881
"Phel_clc_contig_2524" 69.1016409175292 -1.64138443291836 0.431050176299849 -3.80787324345409 0.000140167084465686 0.00183372144583761
"Phel_clc_contig_25272" 8.1823113377305 -2.64786307262616 0.768495753620946 -3.44551425320197 0.000569973907440459 0.00571555653212304
"Phel_clc_contig_2528" 216.664515131765 -2.47377714690628 0.362726036328202 -6.81996024312951 9.10657089478108e-12 9.1210313636075e-10
"Phel_clc_contig_25282" 7.60556035355469 -2.08922587537871 0.770796839046376 -2.71047540615693 0.00671868309870377 0.0387906777913591
"Phel_clc_contig_25286" 4.63391849089709 -2.46095198125442 0.81877438688366 -3.00565335295973 0.00265010925894018 0.0189236762687797
"Phel_clc_contig_25299" 16.4219208905446 -2.90363532562572 0.719943122867855 -4.03314544357233 5.50351927390861e-05 0.000845621385209507
"Phel_clc_contig_2530" 49.553025757745 -1.2186762596838 0.416157171305658 -2.92840384285654 0.00340707199461917 0.0228351182805336
"Phel_clc_contig_25341" 9.47268496166416 -2.40127242483164 0.750219748618282 -3.20075875002515 0.0013706624107349 0.0113318906525373
"Phel_clc_contig_25352" 9.37771307384217 -3.28524361268241 0.791008713305814 -4.15323315333986 3.27810432808531e-05 0.00054830415409427
"Phel_clc_contig_25358" 13.4411571060815 -2.40447755635613 0.691501235259279 -3.4771847594091 0.000506708517110266 0.00518535014726414
"Phel_clc_contig_2537" 818.41898615301 2.89072811925803 0.480759895387096 6.01283124277762 1.82310799448396e-09 1.07327801540435e-07
"Phel_clc_contig_25375" 37.3386493345655 -2.37859831871732 0.691513215687609 -3.43970044932858 0.000582358356649977 0.00580595368725206
"Phel_clc_contig_25377" 8.02641819738529 -2.25182948043867 0.76196928584746 -2.95527591762992 0.00312389534504294 0.0214446769215231
"Phel_clc_contig_2545" 74.4383185737375 -1.51916442071213 0.463851928434508 -3.27510640268173 0.00105622183335706 0.0092318173519884
"Phel_clc_contig_25450" 11.5120825152293 -2.40650775340823 0.737014676917372 -3.26521008166846 0.00109382916766785 0.00949646714829447
"Phel_clc_contig_25452" 44.7138654647026 -2.75474399715756 0.679472013925668 -4.05424203013448 5.02971206449428e-05 0.000783737586971533
"Phel_clc_contig_2546" 146.169135166877 1.98357537525646 0.637556243306621 3.11121629829682 0.00186318409870821 0.0144410548597362
"Phel_clc_contig_25476" 28.1874992841361 -2.42980023207546 0.731250150423955 -3.32280305264449 0.000891178101721629 0.00807492894763593
"Phel_clc_contig_2548" 5062.5263960441 5.23814248698396 0.631510434526674 8.29462539428984 1.08927920879302e-16 2.50869380855868e-14
"Phel_clc_contig_2549" 830.615107686096 1.44426490748399 0.297609310116741 4.85288886600173 1.21675883417879e-06 3.38207316269485e-05
"Phel_clc_contig_255" 4437.08288812425 3.38065996933302 0.407166723758712 8.30288864994874 1.0161009898847e-16 2.3661605051115e-14
"Phel_clc_contig_25528" 30.7695906835483 -2.2798179436705 0.597906131571259 -3.81300311752831 0.000137288380161916 0.00179943081390458
"Phel_clc_contig_2553" 134.122922753412 1.43932136669175 0.358883910602875 4.01054860407057 6.057782802634e-05 0.000911407121160111
"Phel_clc_contig_2554" 212.019840570841 2.53375157004454 0.605815138437361 4.18238404636124 2.88468149513404e-05 0.00049352779408179
"Phel_clc_contig_2555" 1340.12293929811 -2.28054592652724 0.545571838996804 -4.18010198385734 2.91378389831448e-05 0.000497694237496943
"Phel_clc_contig_2556" 154.122966689401 3.00075566182994 0.56236935934354 5.3359159989313 9.50634072429267e-08 3.56411250267846e-06
"Phel_clc_contig_2557" 49.686970943326 1.99887913999927 0.58349894315018 3.42567739575974 0.000613268312181924 0.00602572774810538
"Phel_clc_contig_25574" 18.2917646780765 -2.21525762554369 0.74874840809985 -2.95861413737827 0.00309025778741064 0.0212625156626895
"Phel_clc_contig_2560" 92.9220749380437 -1.52049766766689 0.505034740889502 -3.01067935443191 0.00260663953369301 0.01870888744765
"Phel_clc_contig_2561" 107.463353817871 -1.48997629132796 0.507615275093376 -2.93524715357291 0.00333282108644859 0.0225174933364892
"Phel_clc_contig_2562" 1302.90498002275 -1.72890562659411 0.400748889365107 -4.31418694468039 1.60191352282263e-05 0.000304100299068321
"Phel_clc_contig_2563" 390.793623513689 -1.02124563348322 0.325947608578584 -3.13315884702067 0.00172935823755314 0.0136409070164241
"Phel_clc_contig_2566" 331.218816110494 1.09793683694386 0.312319855568227 3.51542438743224 0.00043905176428385 0.0046077350404912
"Phel_clc_contig_2569" 180.983564338287 1.91881085167363 0.364838104542701 5.25934881193049 1.44566432868741e-07 5.15276071439297e-06
"Phel_clc_contig_25692" 11.9886358952702 -2.03503025969631 0.698491454715337 -2.91346479038268 0.0035744214339936 0.0237065583587461
"Phel_clc_contig_257" 1333.02628625772 1.9193152563175 0.337255171625869 5.69098836072609 1.26306118494035e-08 6.02989437676079e-07
"Phel_clc_contig_2574" 41.18096693728 2.50481192026373 0.791551630470161 3.16443277209339 0.0015538555518211 0.0125204554613867
"Phel_clc_contig_25775" 20.2170508750235 -2.18496892163022 0.65991025154276 -3.31100921151342 0.000929601484655355 0.00835087351710542
"Phel_clc_contig_25794" 24.1589467761039 -1.64149987749127 0.62322182957105 -2.63389342222028 0.00844119796279163 0.0461787071010668
"Phel_clc_contig_25803" 60.4548744162921 -3.97894136121334 0.602021416037735 -6.60930202018584 3.86136234374672e-11 3.40027025211108e-09
"Phel_clc_contig_25806" 10.8481037809039 -2.93065600212241 0.761419848639943 -3.84893565272455 0.000118632162669116 0.00158986707169055
"Phel_clc_contig_25849" 11.1801961960138 -2.09814469351719 0.734845763492645 -2.85521778549138 0.00430073262558055 0.0274331408990378
"Phel_clc_contig_25852" 24.1730447939625 -2.73789942558877 0.709085999752976 -3.8611669480748 0.000112846760224095 0.00152386752627357
"Phel_clc_contig_2586" 195.47450662847 6.65974232992497 0.583897600819567 11.4056682551483 3.9175724906964e-30 4.82967554470677e-27
"Phel_clc_contig_2588" 1136.37547872862 -1.79215637587109 0.630298054587489 -2.84334746526228 0.00446423723214651 0.0282287862521428
"Phel_clc_contig_2589" 207.491582654897 1.06832538979149 0.32726960815617 3.26435869132612 0.00109712174652203 0.00952110872199116
"Phel_clc_contig_2593" 424.089997786198 3.47679376619896 0.634723647476802 5.47764965118309 4.31012444275555e-08 1.8030257100054e-06
"Phel_clc_contig_25933" 18.3155421443587 -1.94770788510292 0.741596412205813 -2.62637177452037 0.00863005009815541 0.0468935934553127
"Phel_clc_contig_25934" 12.6150445832101 -1.93482263497107 0.742384791149045 -2.60622612159982 0.00915460033287134 0.0489819029298743
"Phel_clc_contig_2594" 537.832615654242 -2.28290447156622 0.369310018654624 -6.18153950949588 6.34794680527517e-10 4.0809898510723e-08
"Phel_clc_contig_2595" 4313.92487379034 -2.53706882876321 0.367995641864174 -6.89429042124263 5.4134329421475e-12 5.67273638007637e-10
"Phel_clc_contig_2596" 365.16580820759 1.74787862310517 0.643176084422633 2.71757402900671 0.00657624421680134 0.0382210000820084
"Phel_clc_contig_2597" 1508.99173970984 1.17097752267701 0.361093860150054 3.24286190352392 0.0011833555304244 0.0101227613088304
"Phel_clc_contig_2598" 1503.43593330183 4.43026207402401 0.374098655296042 11.8424966551086 2.35341177181977e-32 3.28818692758658e-29
"Phel_clc_contig_25982" 17.3624133872418 -1.9536724092115 0.690557908032758 -2.82912176732153 0.00466759360404419 0.0292097422375509
"Phel_clc_contig_25989" 7.17849062881145 -2.44555186133215 0.798806346527756 -3.0615078009363 0.00220225253364406 0.0164165495830886
"Phel_clc_contig_26" 1399.08215835109 2.20756704988479 0.497368386433759 4.43849490658933 9.05901278160527e-06 0.000187793066149242
"Phel_clc_contig_260" 1295.86548359028 2.08751399812354 0.483153647726278 4.32060071976561 1.55605011286883e-05 0.000296739747638807
"Phel_clc_contig_2601" 616.097285818202 3.12404074161332 0.569667246183072 5.48397465809252 4.15874372303159e-08 1.74667236367327e-06
"Phel_clc_contig_2602" 64.2178153379252 1.576251410157 0.590009904101462 2.67156771301577 0.00754978385557883 0.0424216967283112
"Phel_clc_contig_26031" 54.6978707232596 -3.32519827524101 0.576361744385633 -5.76929039380549 7.96060243059148e-09 3.96290512447355e-07
"Phel_clc_contig_2604" 1062.55632313585 1.71339300531278 0.430761173664105 3.97759387351107 6.96161424486022e-05 0.00102675236695131
"Phel_clc_contig_2609" 35.2902190447225 1.95744807845935 0.720890333106487 2.71532019305107 0.00662117200331988 0.0384075623707661
"Phel_clc_contig_261" 609.669716249947 1.55346697723146 0.54651618312799 2.84249035104538 0.00447625860443827 0.0282770068215211
"Phel_clc_contig_2610" 757.420286172872 -1.64790624866276 0.297005155919285 -5.54840956737666 2.88279927857579e-08 1.26927956471411e-06
"Phel_clc_contig_26106" 39.3104100665467 -1.71975563715826 0.637026997767846 -2.69965895195073 0.00694105895859347 0.039811361153312
"Phel_clc_contig_2617" 491.256991643347 2.4220637955673 0.591494331578873 4.09482165129478 4.22493490917568e-05 0.000673355025296607
"Phel_clc_contig_2619" 481.23923531528 1.98451172717975 0.367222636501 5.40411055834883 6.51307646189539e-08 2.57064136513001e-06
"Phel_clc_contig_26194" 7.96375238130318 -2.60814107897129 0.787515312480251 -3.31186078243615 0.000926776534085552 0.00832906629561106
"Phel_clc_contig_262" 2750.7429058493 1.30732068054619 0.374416001641935 3.49162609186886 0.00048008980169487 0.004963849069522
"Phel_clc_contig_2620" 39.1671605444483 1.57213663779943 0.455744745624129 3.44959904177597 0.000561419744604867 0.00564057287029186
"Phel_clc_contig_2622" 350.014136211975 1.01548053749573 0.3597404155465 2.82281471197241 0.00476040748084966 0.0296753777464745
"Phel_clc_contig_26243" 20.0820001587458 -2.79202456918939 0.674938597747306 -4.13670899620815 3.52322459244195e-05 0.000581415283530696
"Phel_clc_contig_2627" 294.373840511771 1.81561564530641 0.659529518730067 2.75289519838688 0.00590708026856749 0.0351322788835546
"Phel_clc_contig_26278" 43.665441409366 -2.51292042754801 0.618994009668387 -4.05968456608208 4.91390533113507e-05 0.000769123434876242
"Phel_clc_contig_2628" 21.2827792790259 -4.31503327989618 0.743427673689983 -5.80424085974447 6.46582752616263e-09 3.2732080505632e-07
"Phel_clc_contig_26282" 10.0589928618348 -2.20060186798091 0.774783127272263 -2.84028109353445 0.00450737968573073 0.0284363827373705
"Phel_clc_contig_26292" 111.843150939353 -2.6119406088704 0.728417170836416 -3.58577572501648 0.000336077701102251 0.00371102026327765
"Phel_clc_contig_263" 252.601010536314 1.35632265673445 0.31801264053407 4.26499605316519 1.99905735552247e-05 0.000366546317209449
"Phel_clc_contig_2632" 456.627755205132 1.46904593329989 0.548755425223365 2.67705040492663 0.00742734602874548 0.0419370397173374
"Phel_clc_contig_2633" 234.301459066 3.9611967394638 0.546711322320204 7.24549973220375 4.30847629924309e-13 5.28052902219513e-11
"Phel_clc_contig_2634" 1748.36692532998 5.96913658562518 0.588911430435672 10.1358816914273 3.82903500686928e-24 2.1688896128099e-21
"Phel_clc_contig_26377" 10.2981307834173 -2.1041458806565 0.766157610959001 -2.74636165008233 0.00602602959094694 0.0357164955223603
"Phel_clc_contig_264" 2398.15083942056 1.12378726442237 0.345648865488909 3.25123955732593 0.0011490299620258 0.00988156337469703
"Phel_clc_contig_26403" 11.2933688445227 -2.36334650589398 0.740354925696291 -3.19218043112403 0.00141203097306394 0.0116006840977946
